"","X.1","ID","Track","Slice","X","Y","Distance","Velocity","PixelValue","TrackNumber"
"4605",129,133,"Tail After",58,760.377,404.088,1.017,0.678,-14586767,512
"4606",130,134,"Tail After",59,761.055,405.105,1.222,0.815,-12767156,512
"4607",131,135,"Tail After",60,764.445,403.41,3.79,2.527,-13811153,512
"4608",132,136,"Tail After",61,764.445,404.088,0.678,0.452,-12757671,512
"4609",133,137,"Tail After",62,766.818,404.088,2.373,1.582,-12360338,512
"4610",134,138,"Tail After",63,767.496,404.088,0.678,0.452,-9461101,512
"4611",135,139,"Tail After",64,768.852,404.088,1.356,0.904,-14205119,512
"4612",136,140,"Tail After",65,768.174,401.376,2.795,1.864,-12424096,512
"4613",137,141,"Tail After",66,769.53,403.41,2.445,1.63,-14593709,512
"4614",138,142,"Tail After",67,768.852,407.139,3.79,2.527,-10981781,512
"4615",139,143,"Tail After",68,768.174,406.461,0.959,0.639,-13480118,512
"4616",140,144,"Tail After",69,767.496,408.495,2.144,1.429,-12234401,512
"4617",141,145,"Tail After",70,768.174,405.105,3.457,2.305,-13999531,512
"4618",142,146,"Tail After",71,768.852,407.139,2.144,1.429,-13875895,512
"4619",143,147,"Tail After",72,769.53,407.139,0.678,0.452,-9461873,512
"4620",144,148,"Tail After",73,768.852,406.461,0.959,0.639,-11582089,512
"4621",145,149,"Tail After",74,770.208,407.139,1.516,1.011,-14002088,512
"4622",146,150,"Tail After",75,769.53,411.207,4.124,2.749,-10123912,512
